"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2604cda0e438b16eeb94c27b15f417f8"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"261303de8c3e07cb560c6e3a9f12dae5"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"265b24512f7f56434134a53a9603728d"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"26657aefd252905d02f3c6067d2e61f1"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"268c0668894a9de447401e1373af7d4e"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"26b646ed375148df0dc5bdfd8239f53a"	0.0929531601861582	0.117142485713154
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"26b974aeee1c55f704af7314a583e8b4"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"274005fc7a84eb6a2f36916a8896e27b"	1.55669734274133	1.5002939064789
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2742e98a846dd04d8adc08eee6562ca3"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"27835cdda6c177cc7fb99c87b9cac76a"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"28460b3ee5a389bbfb2fc68779423975"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"284e0f4020f00564b173f1bbfe97e5c0"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"28784d9bbec2e189c63cde18aa8a1b34"	0.0957680528449182	0.130340495453286
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"299a2f8607d87e53b1552732d13a36c4"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"29c38011fd6bb7da2078abeea42ad756"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2a002080994d8b35c56ff220898539a2"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2a1735d4268824976bba3c54552c240b"	0.0366553070109593	0.0379544272723673
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2a1e6db363f6b76ecaeca90e976999b6"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2a30217150dd7e06a94c7dbce8817dfc"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2a3d3bac476c2c0f3718c5aaa7b831ac"	0.157695691337637	0.415417505840119
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2a99fc0ee98194551607f90b15e781da"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2acf83d530eaa0cf2a083e7b6c9fcc00"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2ada57ea93fda3b132e81954ade7d719"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2b160e102f29dcb48f7b89910d1fff9c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2b1f78585ac74780f57e18807a9e96cf"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2b23bb34f4f807a759ba4893160f484c"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2b539c1b9d55af1cfd9aa850959540f6"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2b884bea9b3efba38e28c989535b7e99"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2b8d41a4a363a888133e2744aeff134b"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2bc29eba68bc2f99fdf3f0523d650ea8"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2c3d4081008e9b8b960082b1055a0e78"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2c468631175b01f291f06c69ae2954ce"	0.245895661312115	0.308513626945057
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2c548264d82b0b684ca95344bd9e69b2"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2ca370a92f6c84a0cc5e613f07371ee8"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2d955286cc6c1586b906276ffcd7fa97"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2da1b2c146c8f9edc3c2cf7759884bf4"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"2dc3a60bc2f6a5e3e532da9f73e554fa"	0.001	0.001
