"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales"	0.591153252919389	1.75111260719549
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales"	2.81798039142382	2.48273139576072
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Firmicutes; c__unassigned; o__unassigned"	0.001	0.001
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales"	0.001	0.001
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"	0.001	0.001
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales"	0.0103463184851487	0.001
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales"	0.001	0.001
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales"	0.266969520320232	0.488162779714087
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales"	0.683815324757864	2.2610154807562
"v3"	"Patient3-fresh"	"fresh"	"Patient3"	"k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales"	8.4482026468774	7.30450591023785
